START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1652714460000,1652714520000,UTC+0900,2022-05-17 00:21:00,2022-05-17 00:22:00,26,0,26,1.2399114,14573,18.07,0.78,phPvXbcX0r,PHONE
1652714580000,1652714640000,UTC+0900,2022-05-17 00:23:00,2022-05-17 00:24:00,8,0,8,2.2500002,2955,6.65,0.25,phPvXbcX0r,PHONE
1652714640000,1652714700000,UTC+0900,2022-05-17 00:24:00,2022-05-17 00:25:00,16,6,10,2.0833333,6278,13.08,0.73,J1BjjT+gMc,WEARABLE
1652714700000,1652714760000,UTC+0900,2022-05-17 00:25:00,2022-05-17 00:26:00,42,2,40,1.3404334,23440,31.419998,1.4999996,phPvXbcX0r,PHONE
1652714700000,1652714760000,UTC+0900,2022-05-17 00:25:00,2022-05-17 00:26:00,17,2,15,1.2404023,9448,11.719999,0.56,J1BjjT+gMc,WEARABLE
1652715360000,1652715420000,UTC+0900,2022-05-17 00:36:00,2022-05-17 00:37:00,15,0,15,2.027778,5700,11.56,0.38,J1BjjT+gMc,WEARABLE
1652715720000,1652715780000,UTC+0900,2022-05-17 00:42:00,2022-05-17 00:43:00,10,0,10,1.7499999,4371,7.65,0.47,J1BjjT+gMc,WEARABLE
1652715840000,1652715900000,UTC+0900,2022-05-17 00:44:00,2022-05-17 00:45:00,10,0,10,1.2222222,5604,6.85,0.33,J1BjjT+gMc,WEARABLE
1652715840000,1652715900000,UTC+0900,2022-05-17 00:44:00,2022-05-17 00:45:00,27,0,27,0.9720881,18599,18.08,0.8299998,phPvXbcX0r,PHONE
1652715900000,1652715960000,UTC+0900,2022-05-17 00:45:00,2022-05-17 00:46:00,24,0,24,1.2270484,13813,16.949999,0.71999997,phPvXbcX0r,PHONE
1652715960000,1652716020000,UTC+0900,2022-05-17 00:46:00,2022-05-17 00:47:00,10,0,10,1.0,6610,6.61,0.29,J1BjjT+gMc,WEARABLE
1652716020000,1652716080000,UTC+0900,2022-05-17 00:47:00,2022-05-17 00:48:00,46,0,46,1.462148,22973,33.59,1.36,J1BjjT+gMc,WEARABLE
1652716020000,1652716080000,UTC+0900,2022-05-17 00:47:00,2022-05-17 00:48:00,69,0,69,1.176379,40420,47.55,2.04,phPvXbcX0r,PHONE
1652716080000,1652716140000,UTC+0900,2022-05-17 00:48:00,2022-05-17 00:49:00,99,0,99,1.2327696,56020,69.06001,3.019999,J1BjjT+gMc,WEARABLE
1652716080000,1652716140000,UTC+0900,2022-05-17 00:48:00,2022-05-17 00:49:00,71,0,71,1.1944444,41902,50.05,2.13,phPvXbcX0r,PHONE
1652716140000,1652716200000,UTC+0900,2022-05-17 00:49:00,2022-05-17 00:50:00,53,0,53,1.4599061,26625,38.87,1.58,J1BjjT+gMc,WEARABLE
1652716140000,1652716200000,UTC+0900,2022-05-17 00:49:00,2022-05-17 00:50:00,56,0,56,1.1666666,33222,38.76,1.7,phPvXbcX0r,PHONE
1652716320000,1652716380000,UTC+0900,2022-05-17 00:52:00,2022-05-17 00:53:00,12,0,12,1.3611112,6274,8.54,0.3,phPvXbcX0r,PHONE
1652716320000,1652716380000,UTC+0900,2022-05-17 00:52:00,2022-05-17 00:53:00,10,0,10,0.99999994,6670,6.67,0.36,J1BjjT+gMc,WEARABLE
1652716380000,1652716440000,UTC+0900,2022-05-17 00:53:00,2022-05-17 00:54:00,7,0,7,1.1388888,4346,4.95,0.19,J1BjjT+gMc,WEARABLE
1652716680000,1652716740000,UTC+0900,2022-05-17 00:58:00,2022-05-17 00:59:00,44,0,26,1.2777778,21224,27.12,2.25,phPvXbcX0r,PHONE
1652716680000,1652716740000,UTC+0900,2022-05-17 00:58:00,2022-05-17 00:59:00,25,0,25,1.454848,12331,17.939999,0.74,J1BjjT+gMc,WEARABLE
1652716740000,1652716800000,UTC+0900,2022-05-17 00:59:00,2022-05-17 01:00:00,18,0,18,0.9166667,13385,12.27,0.54,phPvXbcX0r,PHONE
1652716740000,1652716800000,UTC+0900,2022-05-17 00:59:00,2022-05-17 01:00:00,13,0,13,1.0,8490,8.49,0.43,J1BjjT+gMc,WEARABLE
1652716800000,1652716860000,UTC+0900,2022-05-17 01:00:00,2022-05-17 01:01:00,11,0,11,0.8888889,8021,7.13,0.34,J1BjjT+gMc,WEARABLE
1652716800000,1652716860000,UTC+0900,2022-05-17 01:00:00,2022-05-17 01:01:00,34,0,34,1.0277778,22611,23.24,1.04,phPvXbcX0r,PHONE
1652716860000,1652716920000,UTC+0900,2022-05-17 01:01:00,2022-05-17 01:02:00,54,0,54,1.5389442,25751,39.6299,1.6099982,J1BjjT+gMc,WEARABLE
1652716860000,1652716920000,UTC+0900,2022-05-17 01:01:00,2022-05-17 01:02:00,67,0,56,1.3888891,33343,46.31,1.99,phPvXbcX0r,PHONE
1652718840000,1652718900000,UTC+0900,2022-05-17 01:34:00,2022-05-17 01:35:00,10,0,10,1.25,5616,7.02,0.29,J1BjjT+gMc,WEARABLE
1652720580000,1652720640000,UTC+0900,2022-05-17 02:03:00,2022-05-17 02:04:00,52,0,40,1.2222222,29520,36.08,1.63,phPvXbcX0r,PHONE
1652720580000,1652720640000,UTC+0900,2022-05-17 02:03:00,2022-05-17 02:04:00,14,0,14,1.0555556,8801,9.29,0.41,J1BjjT+gMc,WEARABLE
1652720640000,1652720700000,UTC+0900,2022-05-17 02:04:00,2022-05-17 02:05:00,51,0,56,1.3611112,26772,36.44,1.54,phPvXbcX0r,PHONE
1652720700000,1652720760000,UTC+0900,2022-05-17 02:05:00,2022-05-17 02:06:00,7,0,7,1.0277778,4534,4.66,0.22,phPvXbcX0r,PHONE
1652720760000,1652720820000,UTC+0900,2022-05-17 02:06:00,2022-05-17 02:07:00,39,0,35,1.3333334,20895,27.86,1.17,phPvXbcX0r,PHONE
1652720820000,1652720880000,UTC+0900,2022-05-17 02:07:00,2022-05-17 02:08:00,36,0,22,1.2934725,16614,21.489996,1.0199996,phPvXbcX0r,PHONE
1652720820000,1652720880000,UTC+0900,2022-05-17 02:07:00,2022-05-17 02:08:00,40,0,40,1.6041868,18657,29.93,1.19,J1BjjT+gMc,WEARABLE
1652721240000,1652721300000,UTC+0900,2022-05-17 02:14:00,2022-05-17 02:15:00,17,0,17,1.6388888,7712,12.64,0.5,J1BjjT+gMc,WEARABLE
1652722020000,1652722080000,UTC+0900,2022-05-17 02:27:00,2022-05-17 02:28:00,15,0,15,1.3515818,7738,10.459864,0.49999726,J1BjjT+gMc,WEARABLE
1652723280000,1652723340000,UTC+0900,2022-05-17 02:48:00,2022-05-17 02:49:00,17,0,17,1.0016298,11441,11.459961,0.58999634,J1BjjT+gMc,WEARABLE
1652723340000,1652723400000,UTC+0900,2022-05-17 02:49:00,2022-05-17 02:50:00,22,0,22,1.0277778,14545,14.95,0.65,J1BjjT+gMc,WEARABLE
1652724000000,1652724060000,UTC+0900,2022-05-17 03:00:00,2022-05-17 03:01:00,10,0,10,1.2777778,5501,7.03,0.29,J1BjjT+gMc,WEARABLE
1652724000000,1652724060000,UTC+0900,2022-05-17 03:00:00,2022-05-17 03:01:00,56,0,45,1.3242775,28838,38.189995,1.9199997,phPvXbcX0r,PHONE
1652724060000,1652724120000,UTC+0900,2022-05-17 03:01:00,2022-05-17 03:02:00,10,0,10,1.5277778,4843,7.4,0.3,J1BjjT+gMc,WEARABLE
1652724060000,1652724120000,UTC+0900,2022-05-17 03:01:00,2022-05-17 03:02:00,36,0,36,1.3139814,19711,25.900003,1.0899998,phPvXbcX0r,PHONE
1652724120000,1652724180000,UTC+0900,2022-05-17 03:02:00,2022-05-17 03:03:00,9,0,9,1.1047328,5693,6.29,0.27,phPvXbcX0r,PHONE
1652724180000,1652724240000,UTC+0900,2022-05-17 03:03:00,2022-05-17 03:04:00,13,0,13,1.0298625,8709,8.969999,0.33,phPvXbcX0r,PHONE
1652724180000,1652724240000,UTC+0900,2022-05-17 03:03:00,2022-05-17 03:04:00,10,0,10,0.8888889,7233,6.43,0.41,J1BjjT+gMc,WEARABLE
1652724240000,1652724300000,UTC+0900,2022-05-17 03:04:00,2022-05-17 03:05:00,106,0,106,1.2438322,60000,74.62994,3.1799974,phPvXbcX0r,PHONE
1652724240000,1652724300000,UTC+0900,2022-05-17 03:04:00,2022-05-17 03:05:00,101,0,101,1.2054232,58676,70.72995,3.0299945,J1BjjT+gMc,WEARABLE
1652724300000,1652724360000,UTC+0900,2022-05-17 03:05:00,2022-05-17 03:06:00,113,0,113,1.3413333,60000,80.479996,3.3899999,phPvXbcX0r,PHONE
1652724300000,1652724360000,UTC+0900,2022-05-17 03:05:00,2022-05-17 03:06:00,95,0,95,1.2577912,53442,67.22,2.8400002,J1BjjT+gMc,WEARABLE
1652724360000,1652724420000,UTC+0900,2022-05-17 03:06:00,2022-05-17 03:07:00,112,0,111,1.3426667,60000,80.56,3.36,phPvXbcX0r,PHONE
1652724360000,1652724420000,UTC+0900,2022-05-17 03:06:00,2022-05-17 03:07:00,112,0,112,1.3611112,59422,80.88,3.36,J1BjjT+gMc,WEARABLE
1652724420000,1652724480000,UTC+0900,2022-05-17 03:07:00,2022-05-17 03:08:00,16,0,16,1.3505508,8522,11.510014,0.4699988,J1BjjT+gMc,WEARABLE
1652724420000,1652724480000,UTC+0900,2022-05-17 03:07:00,2022-05-17 03:08:00,73,0,74,1.1944444,43258,51.67,2.18,phPvXbcX0r,PHONE
1652724480000,1652724540000,UTC+0900,2022-05-17 03:08:00,2022-05-17 03:09:00,61,0,61,1.2869408,33793,43.489998,1.8299994,phPvXbcX0r,PHONE
1652724480000,1652724540000,UTC+0900,2022-05-17 03:08:00,2022-05-17 03:09:00,32,0,32,1.305794,17361,22.67,0.93,J1BjjT+gMc,WEARABLE
1652724540000,1652724600000,UTC+0900,2022-05-17 03:09:00,2022-05-17 03:10:00,12,0,12,1.4545081,6022,8.76,0.36,phPvXbcX0r,PHONE
1652724600000,1652724660000,UTC+0900,2022-05-17 03:10:00,2022-05-17 03:11:00,34,0,34,1.3871763,17517,24.3,1.03,phPvXbcX0r,PHONE
1652724600000,1652724660000,UTC+0900,2022-05-17 03:10:00,2022-05-17 03:11:00,45,0,45,1.5035692,21575,32.440098,1.4099988,J1BjjT+gMc,WEARABLE
1652724660000,1652724720000,UTC+0900,2022-05-17 03:11:00,2022-05-17 03:12:00,19,0,19,1.25,10536,13.17,0.58,phPvXbcX0r,PHONE
1652724720000,1652724780000,UTC+0900,2022-05-17 03:12:00,2022-05-17 03:13:00,19,0,18,1.1666666,11417,13.32,0.58,phPvXbcX0r,PHONE
1652724780000,1652724840000,UTC+0900,2022-05-17 03:13:00,2022-05-17 03:14:00,17,0,18,1.1388888,10685,12.17,0.51,phPvXbcX0r,PHONE
1652725080000,1652725140000,UTC+0900,2022-05-17 03:18:00,2022-05-17 03:19:00,7,0,7,1.3014053,3719,4.84,0.21000001,phPvXbcX0r,PHONE
1652725320000,1652725380000,UTC+0900,2022-05-17 03:22:00,2022-05-17 03:23:00,11,0,11,1.4444444,5586,8.07,0.32,J1BjjT+gMc,WEARABLE
1652725680000,1652725740000,UTC+0900,2022-05-17 03:28:00,2022-05-17 03:29:00,11,0,11,1.3611112,5657,7.7,0.33,J1BjjT+gMc,WEARABLE
1652727180000,1652727240000,UTC+0900,2022-05-17 03:53:00,2022-05-17 03:54:00,16,0,16,1.25,9040,11.3,0.47,J1BjjT+gMc,WEARABLE
1652727180000,1652727240000,UTC+0900,2022-05-17 03:53:00,2022-05-17 03:54:00,50,0,50,1.082803,31870,34.510002,1.5299996,phPvXbcX0r,PHONE
1652727240000,1652727300000,UTC+0900,2022-05-17 03:54:00,2022-05-17 03:55:00,13,0,13,1.4444444,6486,9.37,0.39,J1BjjT+gMc,WEARABLE
1652727240000,1652727300000,UTC+0900,2022-05-17 03:54:00,2022-05-17 03:55:00,13,0,13,1.3117552,7066,9.2699995,0.39,phPvXbcX0r,PHONE
1652727300000,1652727360000,UTC+0900,2022-05-17 03:55:00,2022-05-17 03:56:00,15,0,15,1.316097,8137,10.710002,0.45000002,phPvXbcX0r,PHONE
1652727360000,1652727420000,UTC+0900,2022-05-17 03:56:00,2022-05-17 03:57:00,41,0,41,1.2046871,23848,28.73,1.24,phPvXbcX0r,PHONE
1652728920000,1652728980000,UTC+0900,2022-05-17 04:22:00,2022-05-17 04:23:00,11,0,11,1.5,5386,8.08,0.33,J1BjjT+gMc,WEARABLE
1652729160000,1652729220000,UTC+0900,2022-05-17 04:26:00,2022-05-17 04:27:00,22,0,22,1.1321152,13346,15.11,0.64,phPvXbcX0r,PHONE
1652729160000,1652729220000,UTC+0900,2022-05-17 04:26:00,2022-05-17 04:27:00,10,0,10,1.1388888,6111,6.96,0.31,J1BjjT+gMc,WEARABLE
1652729220000,1652729280000,UTC+0900,2022-05-17 04:27:00,2022-05-17 04:28:00,15,0,15,1.4444444,7573,10.940001,0.43,J1BjjT+gMc,WEARABLE
1652729220000,1652729280000,UTC+0900,2022-05-17 04:27:00,2022-05-17 04:28:00,54,0,54,1.0066984,36376,36.62,1.5699999,phPvXbcX0r,PHONE
1652729340000,1652729400000,UTC+0900,2022-05-17 04:29:00,2022-05-17 04:30:00,10,0,10,1.4444444,5053,7.3,0.27,J1BjjT+gMc,WEARABLE
