START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1650320400000,1650320460000,UTC+0900,2022-04-19 07:20:00,2022-04-19 07:21:00.000,22,0,22,1.1703719,13722,16.06,0.82000005,XlHj3Cqjlw,PHONE
1650322860000,1650322920000,UTC+0900,2022-04-19 08:01:00,2022-04-19 08:02:00.000,27,0,27,1.3450063,15077,20.28,0.98000014,XlHj3Cqjlw,PHONE
1650323100000,1650323160000,UTC+0900,2022-04-19 08:05:00,2022-04-19 08:06:00.000,15,0,15,1.5555556,7335,11.41,0.53,XlHj3Cqjlw,PHONE
1650323460000,1650323519999,UTC+0900,2022-04-19 08:11:00,2022-04-19 08:11:59.999,12,0,12,2.0,4925,9.85,0.4,n8LKInx0oR,WEARABLE
1650323520000,1650323579999,UTC+0900,2022-04-19 08:12:00,2022-04-19 08:12:59.999,35,0,35,1.5579076,17612,27.439,1.21,n8LKInx0oR,WEARABLE
1650323580000,1650323639999,UTC+0900,2022-04-19 08:13:00,2022-04-19 08:13:59.999,11,0,11,1.3333334,6232,8.31,0.37,n8LKInx0oR,WEARABLE
1650323640000,1650323699999,UTC+0900,2022-04-19 08:14:00,2022-04-19 08:14:59.999,52,0,52,1.4294561,27459,39.252,1.95,n8LKInx0oR,WEARABLE
1650323700000,1650323759999,UTC+0900,2022-04-19 08:15:00,2022-04-19 08:15:59.999,51,0,51,1.5407108,25832,39.8,1.81,n8LKInx0oR,WEARABLE
1650323760000,1650323819999,UTC+0900,2022-04-19 08:16:00,2022-04-19 08:16:59.999,29,0,29,1.1111112,19034,21.15,0.97,n8LKInx0oR,WEARABLE
1650323820000,1650323879999,UTC+0900,2022-04-19 08:17:00,2022-04-19 08:17:59.999,11,0,11,1.2222222,6594,8.06,0.37,n8LKInx0oR,WEARABLE
1650324780000,1650324839999,UTC+0900,2022-04-19 08:33:00,2022-04-19 08:33:59.999,41,0,41,1.3888888,22356,31.05,1.42,n8LKInx0oR,WEARABLE
1650325140000,1650325199999,UTC+0900,2022-04-19 08:39:00,2022-04-19 08:39:59.999,21,0,21,1.2222222,12600,15.4,0.75,n8LKInx0oR,WEARABLE
