START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636730400000,1636730460000,UTC+0900,2021-11-13 00:20:00,2021-11-13 00:21:00,7,0,7,1.0555555,4604,4.86,0.28,rk0l0a2JRI,PHONE
1636761720000,1636761780000,UTC+0900,2021-11-13 09:02:00,2021-11-13 09:03:00,14,0,14,1.1944444,8372,10.0,0.52,aJuc/IZ1ii,WEARABLE
1636761780000,1636761840000,UTC+0900,2021-11-13 09:03:00,2021-11-13 09:04:00,27,0,27,1.3488493,14946,20.16008,1.0199982,aJuc/IZ1ii,WEARABLE
1636761840000,1636761900000,UTC+0900,2021-11-13 09:04:00,2021-11-13 09:05:00,12,0,12,2.0277777,4803,9.74,0.4,aJuc/IZ1ii,WEARABLE
1636761960000,1636762020000,UTC+0900,2021-11-13 09:06:00,2021-11-13 09:07:00,22,0,22,1.9115149,9170,17.530098,0.7599994,aJuc/IZ1ii,WEARABLE
1636761960000,1636762020000,UTC+0900,2021-11-13 09:06:00,2021-11-13 09:07:00,17,0,17,1.1111112,10944,12.16,0.66,rk0l0a2JRI,PHONE
1636762020000,1636762080000,UTC+0900,2021-11-13 09:07:00,2021-11-13 09:08:00,110,0,110,1.3888888,59479,82.61,4.32,aJuc/IZ1ii,WEARABLE
1636762020000,1636762080000,UTC+0900,2021-11-13 09:07:00,2021-11-13 09:08:00,102,0,86,1.3213394,54671,72.24,3.959999,rk0l0a2JRI,PHONE
1636762080000,1636762140000,UTC+0900,2021-11-13 09:08:00,2021-11-13 09:09:00,120,0,120,1.5363327,60000,92.17997,4.7999988,rk0l0a2JRI,PHONE
1636762080000,1636762140000,UTC+0900,2021-11-13 09:08:00,2021-11-13 09:09:00,122,0,122,1.5658332,60000,93.95,4.88,aJuc/IZ1ii,WEARABLE
1636762140000,1636762200000,UTC+0900,2021-11-13 09:09:00,2021-11-13 09:10:00,117,0,117,1.609103,56615,91.1,4.66,rk0l0a2JRI,PHONE
1636762140000,1636762200000,UTC+0900,2021-11-13 09:09:00,2021-11-13 09:10:00,122,0,122,1.5728334,60000,94.37,4.88,aJuc/IZ1ii,WEARABLE
1636762200000,1636762260000,UTC+0900,2021-11-13 09:10:00,2021-11-13 09:11:00,98,0,98,1.4997132,49956,74.920006,3.82,rk0l0a2JRI,PHONE
1636762200000,1636762260000,UTC+0900,2021-11-13 09:10:00,2021-11-13 09:11:00,89,0,89,1.5277778,44757,68.38,3.32,aJuc/IZ1ii,WEARABLE
1636762260000,1636762320000,UTC+0900,2021-11-13 09:11:00,2021-11-13 09:12:00,14,0,14,1.2222223,8296,10.14,0.54,aJuc/IZ1ii,WEARABLE
1636762260000,1636762320000,UTC+0900,2021-11-13 09:11:00,2021-11-13 09:12:00,11,0,11,1.0555556,7361,7.77,0.43,rk0l0a2JRI,PHONE
1636762680000,1636762740000,UTC+0900,2021-11-13 09:18:00,2021-11-13 09:19:00,24,0,24,1.3333334,13559,18.08,0.92,rk0l0a2JRI,PHONE
1636762680000,1636762740000,UTC+0900,2021-11-13 09:18:00,2021-11-13 09:19:00,13,0,13,1.3333334,7237,9.65,0.46,aJuc/IZ1ii,WEARABLE
1636763820000,1636763880000,UTC+0900,2021-11-13 09:37:00,2021-11-13 09:38:00,110,0,110,1.8611112,46348,86.26,4.2,aJuc/IZ1ii,WEARABLE
1636763820000,1636763880000,UTC+0900,2021-11-13 09:37:00,2021-11-13 09:38:00,113,17,89,1.9444444,48378,94.07,5.29,rk0l0a2JRI,PHONE
1636763880000,1636763940000,UTC+0900,2021-11-13 09:38:00,2021-11-13 09:39:00,111,0,111,1.6388888,51687,84.71,7.8,aJuc/IZ1ii,WEARABLE
1636763880000,1636763940000,UTC+0900,2021-11-13 09:38:00,2021-11-13 09:39:00,115,8,63,1.5555556,48458,75.38,8.15,rk0l0a2JRI,PHONE
1636763940000,1636764000000,UTC+0900,2021-11-13 09:39:00,2021-11-13 09:40:00,88,0,88,1.4722222,45516,67.01,3.5,aJuc/IZ1ii,WEARABLE
1636763940000,1636764000000,UTC+0900,2021-11-13 09:39:00,2021-11-13 09:40:00,86,0,77,1.4444444,44584,64.4,3.59,rk0l0a2JRI,PHONE
1636764000000,1636764060000,UTC+0900,2021-11-13 09:40:00,2021-11-13 09:41:00,15,0,15,1.9722222,6074,11.98,0.55,aJuc/IZ1ii,WEARABLE
1636764000000,1636764060000,UTC+0900,2021-11-13 09:40:00,2021-11-13 09:41:00,16,0,16,1.2777778,9289,11.87,0.61,rk0l0a2JRI,PHONE
1636764240000,1636764300000,UTC+0900,2021-11-13 09:44:00,2021-11-13 09:45:00,11,0,11,1.75,5011,8.77,0.37,aJuc/IZ1ii,WEARABLE
1636764300000,1636764360000,UTC+0900,2021-11-13 09:45:00,2021-11-13 09:46:00,14,0,14,1.3333334,7695,10.26,0.59,aJuc/IZ1ii,WEARABLE
1636764360000,1636764420000,UTC+0900,2021-11-13 09:46:00,2021-11-13 09:47:00,23,0,23,1.5497869,11285,17.49,0.84,aJuc/IZ1ii,WEARABLE
1636764360000,1636764420000,UTC+0900,2021-11-13 09:46:00,2021-11-13 09:47:00,31,0,31,1.2777778,17976,22.97,1.2,rk0l0a2JRI,PHONE
1636764660000,1636764720000,UTC+0900,2021-11-13 09:51:00,2021-11-13 09:52:00,39,0,31,1.5,19326,28.99,1.51,rk0l0a2JRI,PHONE
1636764660000,1636764720000,UTC+0900,2021-11-13 09:51:00,2021-11-13 09:52:00,29,0,29,1.3888888,15408,21.4,1.14,aJuc/IZ1ii,WEARABLE
1636764720000,1636764780000,UTC+0900,2021-11-13 09:52:00,2021-11-13 09:53:00,12,0,12,1.4722222,6215,9.15,0.44,aJuc/IZ1ii,WEARABLE
1636764720000,1636764780000,UTC+0900,2021-11-13 09:52:00,2021-11-13 09:53:00,8,0,8,1.2222222,4647,5.68,0.31,rk0l0a2JRI,PHONE
1636764780000,1636764840000,UTC+0900,2021-11-13 09:53:00,2021-11-13 09:54:00,79,0,79,1.5555556,39220,61.01,3.1,aJuc/IZ1ii,WEARABLE
1636764780000,1636764840000,UTC+0900,2021-11-13 09:53:00,2021-11-13 09:54:00,95,0,95,1.5277778,47853,73.11,3.78,rk0l0a2JRI,PHONE
1636764960000,1636765020000,UTC+0900,2021-11-13 09:56:00,2021-11-13 09:57:00,88,0,88,1.4703691,45628,67.090004,3.4999993,rk0l0a2JRI,PHONE
1636764960000,1636765020000,UTC+0900,2021-11-13 09:56:00,2021-11-13 09:57:00,90,0,90,1.4706881,46740,68.74008,3.550011,aJuc/IZ1ii,WEARABLE
1636765020000,1636765080000,UTC+0900,2021-11-13 09:57:00,2021-11-13 09:58:00,13,0,13,1.6944444,6060,10.27,0.48,aJuc/IZ1ii,WEARABLE
1636765080000,1636765140000,UTC+0900,2021-11-13 09:58:00,2021-11-13 09:59:00,28,0,28,0.9166666,21425,19.64,1.11,rk0l0a2JRI,PHONE
1636765080000,1636765140000,UTC+0900,2021-11-13 09:58:00,2021-11-13 09:59:00,20,0,20,1.0833334,12904,13.98,0.8,aJuc/IZ1ii,WEARABLE
1636765140000,1636765200000,UTC+0900,2021-11-13 09:59:00,2021-11-13 10:00:00,7,0,7,1.0555555,4945,5.22,0.26,rk0l0a2JRI,PHONE
1636765200000,1636765260000,UTC+0900,2021-11-13 10:00:00,2021-11-13 10:01:00,18,0,18,0.8888889,13995,12.440001,0.71999997,rk0l0a2JRI,PHONE
1636765440000,1636765500000,UTC+0900,2021-11-13 10:04:00,2021-11-13 10:05:00,18,0,18,1.3888888,9583,13.31,0.69,rk0l0a2JRI,PHONE
1636766400000,1636766460000,UTC+0900,2021-11-13 10:20:00,2021-11-13 10:21:00,70,0,70,1.5555556,34759,54.07,2.7,aJuc/IZ1ii,WEARABLE
