START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636729620000,1636729679000,UTC+0900,2021-11-13 00:07:00,2021-11-13 00:07:59,16,0,16,0.21979167,,13.1875,0.59332275,ltcA0AEb0+,WEARABLE
1636729980000,1636730039000,UTC+0900,2021-11-13 00:13:00,2021-11-13 00:13:59,20,10,10,0.29436848,,17.66211,1.0396118,ltcA0AEb0+,WEARABLE
1636763400000,1636763460000,UTC+0900,2021-11-13 09:30:00,2021-11-13 09:31:00,29,17,12,6.445085,8100.0,52.209995,3.8199992,Czl1THVs94,PHONE
1636765560000,1636765619000,UTC+0900,2021-11-13 10:06:00,2021-11-13 10:06:59,16,0,16,0.20977657,,12.586594,0.6138849,ltcA0AEb0+,WEARABLE
1636765560000,1636765620000,UTC+0900,2021-11-13 10:06:00,2021-11-13 10:07:00,9,0,9,1.3888888,4960.0,6.89,0.35,Czl1THVs94,PHONE
1636765740000,1636765799000,UTC+0900,2021-11-13 10:09:00,2021-11-13 10:09:59,16,16,0,0.24274935,,14.5649605,0.9723892,ltcA0AEb0+,WEARABLE
1636765800000,1636765859000,UTC+0900,2021-11-13 10:10:00,2021-11-13 10:10:59,3,2,1,0.048644383,,2.918663,0.19870281,ltcA0AEb0+,WEARABLE
1636765920000,1636765979000,UTC+0900,2021-11-13 10:12:00,2021-11-13 10:12:59,20,0,20,0.26152465,,15.691479,0.7668762,ltcA0AEb0+,WEARABLE
1636765980000,1636766039000,UTC+0900,2021-11-13 10:13:00,2021-11-13 10:13:59,2,0,2,0.027564876,,1.6538925,0.076109886,ltcA0AEb0+,WEARABLE
1636766040000,1636766099000,UTC+0900,2021-11-13 10:14:00,2021-11-13 10:14:59,10,4,6,0.15621643,,9.372986,0.597703,ltcA0AEb0+,WEARABLE
1636766220000,1636766279000,UTC+0900,2021-11-13 10:17:00,2021-11-13 10:17:59,6,0,6,0.0832297,,4.993782,0.26626682,ltcA0AEb0+,WEARABLE
1636766400000,1636766459000,UTC+0900,2021-11-13 10:20:00,2021-11-13 10:20:59,8,0,8,0.10591914,,6.3551483,0.30413485,ltcA0AEb0+,WEARABLE
1636766460000,1636766520000,UTC+0900,2021-11-13 10:21:00,2021-11-13 10:22:00,17,0,17,1.2682397,9950.0,12.62,0.68,Czl1THVs94,PHONE
1636766460000,1636766519000,UTC+0900,2021-11-13 10:21:00,2021-11-13 10:21:59,39,0,39,0.53316915,,31.99015,1.4468145,ltcA0AEb0+,WEARABLE
1636766520000,1636766579000,UTC+0900,2021-11-13 10:22:00,2021-11-13 10:22:59,13,0,13,0.17239125,,10.343475,0.4958825,ltcA0AEb0+,WEARABLE
1636766700000,1636766759000,UTC+0900,2021-11-13 10:25:00,2021-11-13 10:25:59,12,0,12,0.16202444,,9.721466,0.45563936,ltcA0AEb0+,WEARABLE
1636767000000,1636767059000,UTC+0900,2021-11-13 10:30:00,2021-11-13 10:30:59,12,0,12,0.15298207,,9.178925,0.4671359,ltcA0AEb0+,WEARABLE
1636767120000,1636767179000,UTC+0900,2021-11-13 10:32:00,2021-11-13 10:32:59,6,0,6,0.07986069,,4.791641,0.22843456,ltcA0AEb0+,WEARABLE
1636767180000,1636767239000,UTC+0900,2021-11-13 10:33:00,2021-11-13 10:33:59,9,0,9,0.11997223,,7.1983337,0.3406906,ltcA0AEb0+,WEARABLE
1636767420000,1636767479000,UTC+0900,2021-11-13 10:37:00,2021-11-13 10:37:59,6,0,6,0.08084997,,4.850998,0.22694206,ltcA0AEb0+,WEARABLE
1636767480000,1636767539000,UTC+0900,2021-11-13 10:38:00,2021-11-13 10:38:59,21,0,21,0.28448817,,17.06929,0.79901314,ltcA0AEb0+,WEARABLE
1636767720000,1636767780000,UTC+0900,2021-11-13 10:42:00,2021-11-13 10:43:00,23,0,23,1.6111113,11116.0,17.91,0.91,Czl1THVs94,PHONE
1636767720000,1636767779000,UTC+0900,2021-11-13 10:42:00,2021-11-13 10:42:59,12,0,12,0.15880483,,9.52829,0.45719528,ltcA0AEb0+,WEARABLE
1636767780000,1636767839000,UTC+0900,2021-11-13 10:43:00,2021-11-13 10:43:59,2,0,2,0.027519735,,1.6511841,0.07557964,ltcA0AEb0+,WEARABLE
1636767840000,1636767900000,UTC+0900,2021-11-13 10:44:00,2021-11-13 10:45:00,26,0,26,1.3611112,14436.0,19.65,1.02,Czl1THVs94,PHONE
1636767840000,1636767899000,UTC+0900,2021-11-13 10:44:00,2021-11-13 10:44:59,26,0,26,0.34803492,,20.882095,0.9929447,ltcA0AEb0+,WEARABLE
1636767900000,1636767959000,UTC+0900,2021-11-13 10:45:00,2021-11-13 10:45:59,23,0,23,0.2982671,,17.896027,0.88143826,ltcA0AEb0+,WEARABLE
1636767900000,1636767960000,UTC+0900,2021-11-13 10:45:00,2021-11-13 10:46:00,35,0,35,1.37546,19411.0,26.70001,1.3199999,Czl1THVs94,PHONE
1636767960000,1636768019000,UTC+0900,2021-11-13 10:46:00,2021-11-13 10:46:59,113,0,113,1.466601,,87.99606,4.3251457,ltcA0AEb0+,WEARABLE
1636767960000,1636768020000,UTC+0900,2021-11-13 10:46:00,2021-11-13 10:47:00,115,0,115,1.4766665,60000.0,88.59998,4.599997,Czl1THVs94,PHONE
1636768020000,1636768079000,UTC+0900,2021-11-13 10:47:00,2021-11-13 10:47:59,113,0,113,1.4798869,,88.79321,4.318304,ltcA0AEb0+,WEARABLE
1636768020000,1636768080000,UTC+0900,2021-11-13 10:47:00,2021-11-13 10:48:00,117,0,99,1.4209986,60000.0,85.25992,4.679997,Czl1THVs94,PHONE
1636768080000,1636768139000,UTC+0900,2021-11-13 10:48:00,2021-11-13 10:48:59,119,0,119,1.572087,,94.325226,4.5338097,ltcA0AEb0+,WEARABLE
1636768080000,1636768140000,UTC+0900,2021-11-13 10:48:00,2021-11-13 10:49:00,119,0,79,1.4702778,55322.0,81.339935,4.759997,Czl1THVs94,PHONE
1636768140000,1636768200000,UTC+0900,2021-11-13 10:49:00,2021-11-13 10:50:00,104,0,104,1.3503021,58779.0,79.369965,4.1599975,Czl1THVs94,PHONE
