START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636471020000,1636471080000,UTC+0900,2021-11-10 00:17:00,2021-11-10 00:18:00.000,15,0,15,1.3625557,8403,11.45,0.61,0e84eNnVHm,PHONE
1636493400000,1636493460000,UTC+0900,2021-11-10 06:30:00,2021-11-10 06:31:00.000,15,0,15,1.616897,7335,11.860001,0.62,0e84eNnVHm,PHONE
1636493460000,1636493520000,UTC+0900,2021-11-10 06:31:00,2021-11-10 06:32:00.000,26,0,26,1.5,13433,20.15,1.05,0e84eNnVHm,PHONE
1636493520000,1636493580000,UTC+0900,2021-11-10 06:32:00,2021-11-10 06:33:00.000,8,0,8,1.0833334,5390,5.84,0.32,0e84eNnVHm,PHONE
1636493940000,1636494000000,UTC+0900,2021-11-10 06:39:00,2021-11-10 06:40:00.000,7,0,7,0.9722222,5101,4.96,0.3,0e84eNnVHm,PHONE
1636495740000,1636495800000,UTC+0900,2021-11-10 07:09:00,2021-11-10 07:10:00.000,9,0,9,1.3055556,5185,6.77,0.37,0e84eNnVHm,PHONE
1636495800000,1636495860000,UTC+0900,2021-11-10 07:10:00,2021-11-10 07:11:00.000,36,0,36,1.3611112,20608,28.05,1.51,0e84eNnVHm,PHONE
1636498980000,1636499040000,UTC+0900,2021-11-10 08:03:00,2021-11-10 08:04:00.000,22,0,22,1.1388888,14206,16.18,0.9,0e84eNnVHm,PHONE
1636499040000,1636499100000,UTC+0900,2021-11-10 08:04:00,2021-11-10 08:05:00.000,42,0,42,1.1944444,26079,31.15,1.7,0e84eNnVHm,PHONE
1636499160000,1636499220000,UTC+0900,2021-11-10 08:06:00,2021-11-10 08:07:00.000,22,0,22,1.1388888,14303,16.29,0.89,0e84eNnVHm,PHONE
1636499160000,1636499219999,UTC+0900,2021-11-10 08:06:00,2021-11-10 08:06:59.999,38,0,35,1.4961661,18453,27.61,1.37,YCIOgEcrCD,WEARABLE
1636499280000,1636499340000,UTC+0900,2021-11-10 08:08:00,2021-11-10 08:09:00.000,52,0,28,1.2222222,26239,32.07,2.1,0e84eNnVHm,PHONE
1636499280000,1636499339999,UTC+0900,2021-11-10 08:08:00,2021-11-10 08:08:59.999,52,0,52,1.1111112,28943,32.16,2.02,YCIOgEcrCD,WEARABLE
1636499340000,1636499400000,UTC+0900,2021-11-10 08:09:00,2021-11-10 08:10:00.000,111,0,50,1.4450322,44559,64.39,4.3599997,0e84eNnVHm,PHONE
1636499340000,1636499399999,UTC+0900,2021-11-10 08:09:00,2021-11-10 08:09:59.999,112,0,112,1.2222222,54548,66.67,4.38,YCIOgEcrCD,WEARABLE
1636499400000,1636499459999,UTC+0900,2021-11-10 08:10:00,2021-11-10 08:10:59.999,14,0,14,1.2777778,7466,9.54,0.6,YCIOgEcrCD,WEARABLE
1636499400000,1636499460000,UTC+0900,2021-11-10 08:10:00,2021-11-10 08:11:00.000,8,0,8,1.5277778,4084,6.24,0.32,0e84eNnVHm,PHONE
1636501020000,1636501079999,UTC+0900,2021-11-10 08:37:00,2021-11-10 08:37:59.999,15,0,15,1.25,7831,9.79,0.57,YCIOgEcrCD,WEARABLE
1636501080000,1636501140000,UTC+0900,2021-11-10 08:38:00,2021-11-10 08:39:00.000,115,0,115,1.4679999,60000,88.079994,4.579997,0e84eNnVHm,PHONE
1636501080000,1636501139999,UTC+0900,2021-11-10 08:38:00,2021-11-10 08:38:59.999,84,0,84,1.2734151,43245,55.07,3.36,YCIOgEcrCD,WEARABLE
1636501140000,1636501199999,UTC+0900,2021-11-10 08:39:00,2021-11-10 08:39:59.999,56,0,56,1.2017343,33809,40.63,2.24,YCIOgEcrCD,WEARABLE
