START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1648134120000,1648134180000,UTC+0900,2022-03-25 00:02:00,2022-03-25 00:03:00,7,0,7,1.3888888,3513,4.88,0.24,xGDLcCppI+,PHONE
1648134120000,1648134180000,UTC+0900,2022-03-25 00:02:00,2022-03-25 00:03:00,44,0,44,1.027663,28666,29.46,1.5,yjhxUIv9Vn,WEARABLE
1648134180000,1648134240000,UTC+0900,2022-03-25 00:03:00,2022-03-25 00:04:00,5,0,5,1.2777778,2825,3.61,0.15,yjhxUIv9Vn,WEARABLE
1648134660000,1648134720000,UTC+0900,2022-03-25 00:11:00,2022-03-25 00:12:00,11,0,11,1.3611112,5789,7.88,0.35,xGDLcCppI+,PHONE
1648134720000,1648134780000,UTC+0900,2022-03-25 00:12:00,2022-03-25 00:13:00,10,0,10,1.3055556,5445,7.11,0.32,xGDLcCppI+,PHONE
1648134720000,1648134780000,UTC+0900,2022-03-25 00:12:00,2022-03-25 00:13:00,27,0,27,1.1944444,15228,18.19,0.94,yjhxUIv9Vn,WEARABLE
1648134840000,1648134900000,UTC+0900,2022-03-25 00:14:00,2022-03-25 00:15:00,7,0,7,1.4444444,3551,5.13,0.23,xGDLcCppI+,PHONE
1648134960000,1648135020000,UTC+0900,2022-03-25 00:16:00,2022-03-25 00:17:00,17,0,17,1.3055556,9229,12.05,0.58,yjhxUIv9Vn,WEARABLE
1648134960000,1648135020000,UTC+0900,2022-03-25 00:16:00,2022-03-25 00:17:00,22,0,22,1.25,12352,15.44,0.69,xGDLcCppI+,PHONE
1648135020000,1648135080000,UTC+0900,2022-03-25 00:17:00,2022-03-25 00:18:00,123,0,123,1.5061718,60000,90.370316,4.050083,yjhxUIv9Vn,WEARABLE
1648135020000,1648135080000,UTC+0900,2022-03-25 00:17:00,2022-03-25 00:18:00,124,0,101,1.5277778,55597,84.94,3.73,xGDLcCppI+,PHONE
1648135080000,1648135140000,UTC+0900,2022-03-25 00:18:00,2022-03-25 00:19:00,37,0,37,1.3888888,19108,26.54,1.18,xGDLcCppI+,PHONE
1648135080000,1648135140000,UTC+0900,2022-03-25 00:18:00,2022-03-25 00:19:00,44,0,44,1.3055556,23208,30.3,1.42,yjhxUIv9Vn,WEARABLE
1648135140000,1648135200000,UTC+0900,2022-03-25 00:19:00,2022-03-25 00:20:00,74,0,74,1.3611112,38843,52.87,2.3,xGDLcCppI+,PHONE
1648135140000,1648135200000,UTC+0900,2022-03-25 00:19:00,2022-03-25 00:20:00,63,0,63,1.5,30699,46.05,1.94,yjhxUIv9Vn,WEARABLE
1648135200000,1648135260000,UTC+0900,2022-03-25 00:20:00,2022-03-25 00:21:00,109,0,109,1.3611112,57262,77.94,4.4,yjhxUIv9Vn,WEARABLE
1648135200000,1648135260000,UTC+0900,2022-03-25 00:20:00,2022-03-25 00:21:00,100,0,86,1.3611112,50047,68.12,3.82,xGDLcCppI+,PHONE
1648135260000,1648135320000,UTC+0900,2022-03-25 00:21:00,2022-03-25 00:22:00,11,0,11,1.4166666,5647,8.0,0.33,xGDLcCppI+,PHONE
1648135260000,1648135320000,UTC+0900,2022-03-25 00:21:00,2022-03-25 00:22:00,19,0,19,1.4166666,9755,13.82,0.64,yjhxUIv9Vn,WEARABLE
1648135320000,1648135380000,UTC+0900,2022-03-25 00:22:00,2022-03-25 00:23:00,20,0,20,1.6698923,9018,15.059999,0.65,yjhxUIv9Vn,WEARABLE
