START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1654311720000,1654311780000,UTC+0900,2022-06-04 12:02:00,2022-06-04 12:03:00.000,17,0,17,1.1111112,10314,11.46,0.61,Jv+tHm6wK4,PHONE
1654311840000,1654311900000,UTC+0900,2022-06-04 12:04:00,2022-06-04 12:05:00.000,6,0,6,1.0277778,3930,4.04,0.21,Jv+tHm6wK4,PHONE
1654313520000,1654313580000,UTC+0900,2022-06-04 12:32:00,2022-06-04 12:33:00.000,8,0,8,1.0833334,5141,5.57,0.28,Jv+tHm6wK4,PHONE
1654314840000,1654314900000,UTC+0900,2022-06-04 12:54:00,2022-06-04 12:55:00.000,10,0,10,0.9166667,7341,6.73,0.37,Jv+tHm6wK4,PHONE
1654315740000,1654315800000,UTC+0900,2022-06-04 13:09:00,2022-06-04 13:10:00.000,50,0,50,1.7860495,21365,38.159996,1.519999,Jv+tHm6wK4,PHONE
1654315800000,1654315860000,UTC+0900,2022-06-04 13:10:00,2022-06-04 13:11:00.000,10,0,10,0.86242807,7629,6.58,0.37999997,Jv+tHm6wK4,PHONE
1654316580000,1654316640000,UTC+0900,2022-06-04 13:23:00,2022-06-04 13:24:00.000,8,0,8,1.0965623,5088,5.58,0.26999998,Jv+tHm6wK4,PHONE
1654316700000,1654316760000,UTC+0900,2022-06-04 13:25:00,2022-06-04 13:26:00.000,15,0,15,1.0833333,9350,10.13,0.54,Jv+tHm6wK4,PHONE
1654318740000,1654318800000,UTC+0900,2022-06-04 13:59:00,2022-06-04 14:00:00.000,7,0,7,1.0833334,4403,4.77,0.25,Jv+tHm6wK4,PHONE
1654329720000,1654329780000,UTC+0900,2022-06-04 17:02:00,2022-06-04 17:03:00.000,16,0,16,1.5833334,7427,11.76,0.51,Jv+tHm6wK4,PHONE
1654332840000,1654332900000,UTC+0900,2022-06-04 17:54:00,2022-06-04 17:55:00.000,13,0,13,1.1666666,7791,9.09,0.44,Jv+tHm6wK4,PHONE
1654333320000,1654333380000,UTC+0900,2022-06-04 18:02:00,2022-06-04 18:03:00.000,7,0,7,1.0833334,4504,4.88,0.24,Jv+tHm6wK4,PHONE
1654336560000,1654336620000,UTC+0900,2022-06-04 18:56:00,2022-06-04 18:57:00.000,7,0,7,1.3014137,3726,4.85,0.24,Jv+tHm6wK4,PHONE
1654337460000,1654337520000,UTC+0900,2022-06-04 19:11:00,2022-06-04 19:12:00.000,7,0,7,1.2222222,3976,4.86,0.24,Jv+tHm6wK4,PHONE
1654337520000,1654337580000,UTC+0900,2022-06-04 19:12:00,2022-06-04 19:13:00.000,35,0,35,1.1944444,20444,24.42,1.16,Jv+tHm6wK4,PHONE
1654399380000,1654399439999,UTC+0900,2022-06-05 12:23:00,2022-06-05 12:23:59.999,49,0,49,1.3221742,25548,33.779,1.61,Hc+r3MKLFQ,WEARABLE
