START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1635094380000,1635094440000,UTC+0900,2021-10-25 01:53:00,2021-10-25 01:54:00,8,0,8,1.4130814,4295,6.07,0.31,P0xSDuYZlN,PHONE
1635115200000,1635115260000,UTC+0900,2021-10-25 07:40:00,2021-10-25 07:41:00,34,0,34,1.4722222,18115,26.67,1.3,P0xSDuYZlN,PHONE
1635115260000,1635115320000,UTC+0900,2021-10-25 07:41:00,2021-10-25 07:42:00,15,0,15,1.3611112,8390,11.42,0.59,P0xSDuYZlN,PHONE
1635115320000,1635115380000,UTC+0900,2021-10-25 07:42:00,2021-10-25 07:43:00,16,0,16,1.4444444,8508,12.29,0.6,OAyMSkG890,WEARABLE
1635115320000,1635115380000,UTC+0900,2021-10-25 07:42:00,2021-10-25 07:43:00,34,0,34,1.2840978,20037,25.73,1.3199999,P0xSDuYZlN,PHONE
1635115440000,1635115500000,UTC+0900,2021-10-25 07:44:00,2021-10-25 07:45:00,50,0,50,1.3888888,27187,37.76,1.94,OAyMSkG890,WEARABLE
1635115440000,1635115500000,UTC+0900,2021-10-25 07:44:00,2021-10-25 07:45:00,49,0,42,1.4444444,26141,37.76,1.94,P0xSDuYZlN,PHONE
1635116700000,1635116760000,UTC+0900,2021-10-25 08:05:00,2021-10-25 08:06:00,57,0,49,1.3154155,32704,43.01999,2.2799995,P0xSDuYZlN,PHONE
1635116700000,1635116760000,UTC+0900,2021-10-25 08:05:00,2021-10-25 08:06:00,48,0,48,1.2222222,28791,35.19,2.28,OAyMSkG890,WEARABLE
1635116820000,1635116880000,UTC+0900,2021-10-25 08:07:00,2021-10-25 08:08:00,31,0,31,1.4166666,16800,23.8,1.22,OAyMSkG890,WEARABLE
1635116820000,1635116880000,UTC+0900,2021-10-25 08:07:00,2021-10-25 08:08:00,50,0,50,1.4444444,26370,38.09,1.98,P0xSDuYZlN,PHONE
1635116880000,1635116940000,UTC+0900,2021-10-25 08:08:00,2021-10-25 08:09:00,30,0,30,1.507326,15363,23.158283,1.1498926,OAyMSkG890,WEARABLE
1635116880000,1635116940000,UTC+0900,2021-10-25 08:08:00,2021-10-25 08:09:00,32,0,32,1.3888887,17812,24.74,1.26,P0xSDuYZlN,PHONE
1635116940000,1635117000000,UTC+0900,2021-10-25 08:09:00,2021-10-25 08:10:00,14,0,14,1.6944444,6456,10.94,0.52,OAyMSkG890,WEARABLE
1635123060000,1635123120000,UTC+0900,2021-10-25 09:51:00,2021-10-25 09:52:00,72,0,72,1.3994329,39377,55.106094,2.630625,OAyMSkG890,WEARABLE
1635123120000,1635123180000,UTC+0900,2021-10-25 09:52:00,2021-10-25 09:53:00,73,0,73,1.2777778,42526,54.34,2.71,OAyMSkG890,WEARABLE
1635123180000,1635123240000,UTC+0900,2021-10-25 09:53:00,2021-10-25 09:54:00,11,0,11,1.3230189,6167,8.159374,0.42011714,OAyMSkG890,WEARABLE
1635127500000,1635127560000,UTC+0900,2021-10-25 11:05:00,2021-10-25 11:06:00,49,1,48,2.1388888,18752,40.11,1.78,OAyMSkG890,WEARABLE
1635127560000,1635127620000,UTC+0900,2021-10-25 11:06:00,2021-10-25 11:07:00,54,0,54,1.4844726,28043,41.630157,2.0900488,OAyMSkG890,WEARABLE
1635128520000,1635128580000,UTC+0900,2021-10-25 11:22:00,2021-10-25 11:23:00,12,0,12,1.1111112,7866,8.74,0.48,OAyMSkG890,WEARABLE
1635128520000,1635128580000,UTC+0900,2021-10-25 11:22:00,2021-10-25 11:23:00,17,0,16,1.1944444,10674,12.75,0.67,P0xSDuYZlN,PHONE
1635128580000,1635128640000,UTC+0900,2021-10-25 11:23:00,2021-10-25 11:24:00,73,0,67,1.2777778,43098,55.07,2.94,P0xSDuYZlN,PHONE
1635128580000,1635128640000,UTC+0900,2021-10-25 11:23:00,2021-10-25 11:24:00,41,0,41,1.25,24176,30.22,1.62,OAyMSkG890,WEARABLE
1635128640000,1635128700000,UTC+0900,2021-10-25 11:24:00,2021-10-25 11:25:00,6,0,6,1.2777778,3482,4.45,0.24,OAyMSkG890,WEARABLE
1635128820000,1635128880000,UTC+0900,2021-10-25 11:27:00,2021-10-25 11:28:00,94,0,94,1.4444444,50649,73.16,3.75,P0xSDuYZlN,PHONE
1635128820000,1635128880000,UTC+0900,2021-10-25 11:27:00,2021-10-25 11:28:00,81,0,81,1.3611112,45036,61.3,3.19,OAyMSkG890,WEARABLE
1635128880000,1635128940000,UTC+0900,2021-10-25 11:28:00,2021-10-25 11:29:00,106,0,48,1.3333334,46005,61.34,7.6,P0xSDuYZlN,PHONE
1635128880000,1635128940000,UTC+0900,2021-10-25 11:28:00,2021-10-25 11:29:00,105,0,105,1.2998333,60000,77.99,7.35,OAyMSkG890,WEARABLE
1635128940000,1635129000000,UTC+0900,2021-10-25 11:29:00,2021-10-25 11:30:00,111,0,111,1.4141667,60000,84.85,4.44,OAyMSkG890,WEARABLE
1635128940000,1635129000000,UTC+0900,2021-10-25 11:29:00,2021-10-25 11:30:00,111,0,111,1.4324999,60000,85.95,4.44,P0xSDuYZlN,PHONE
