START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1648136400000,1648136460000,UTC+0900,2022-03-25 00:40:00,2022-03-25 00:41:00,15,0,15,1.113757,9221,10.269999,0.45,QNhNZVkuJv,PHONE
1648136400000,1648136460000,UTC+0900,2022-03-25 00:40:00,2022-03-25 00:41:00,11,0,11,1.2222222,6177,7.55,0.34,LqYnT0Xs6A,WEARABLE
1648136460000,1648136520000,UTC+0900,2022-03-25 00:41:00,2022-03-25 00:42:00,37,0,37,1.1666666,21522,25.11,1.1,LqYnT0Xs6A,WEARABLE
1648136460000,1648136520000,UTC+0900,2022-03-25 00:41:00,2022-03-25 00:42:00,51,0,51,1.2219917,29067,35.520008,1.5299994,QNhNZVkuJv,PHONE
1648136520000,1648136580000,UTC+0900,2022-03-25 00:42:00,2022-03-25 00:43:00,35,0,35,0.8888889,25526,22.69,1.1,LqYnT0Xs6A,WEARABLE
1648136520000,1648136580000,UTC+0900,2022-03-25 00:42:00,2022-03-25 00:43:00,16,0,16,1.1961435,9229,11.039999,0.48000002,QNhNZVkuJv,PHONE
1648136700000,1648136760000,UTC+0900,2022-03-25 00:45:00,2022-03-25 00:46:00,71,0,71,1.2282692,40145,49.31002,2.129999,QNhNZVkuJv,PHONE
1648136700000,1648136760000,UTC+0900,2022-03-25 00:45:00,2022-03-25 00:46:00,31,0,31,1.305584,16651,21.74,0.9,LqYnT0Xs6A,WEARABLE
1648136760000,1648136820000,UTC+0900,2022-03-25 00:46:00,2022-03-25 00:47:00,29,0,29,1.25,16088,20.11,0.88,LqYnT0Xs6A,WEARABLE
1648136760000,1648136820000,UTC+0900,2022-03-25 00:46:00,2022-03-25 00:47:00,29,0,29,1.2449135,16226,20.2,0.80999976,QNhNZVkuJv,PHONE
1648136820000,1648136880000,UTC+0900,2022-03-25 00:47:00,2022-03-25 00:48:00,15,0,15,1.3333334,7957,10.61,0.45,LqYnT0Xs6A,WEARABLE
1648168440000,1648168500000,UTC+0900,2022-03-25 09:34:00,2022-03-25 09:35:00,37,0,37,1.1944444,21248,25.38,1.11,QNhNZVkuJv,PHONE
1648171140000,1648171200000,UTC+0900,2022-03-25 10:19:00,2022-03-25 10:20:00,8,0,8,1.1906788,4644,5.5299997,0.24000001,QNhNZVkuJv,PHONE
