START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1635116580000,1635116640000,UTC+0900,2021-10-25 08:03:00,2021-10-25 08:04:00.000,32,0,32,1.15156,20910,24.080002,1.6700001,HmIJf28g/y,PHONE
1635116580000,1635116639999,UTC+0900,2021-10-25 08:03:00,2021-10-25 08:03:59.999,14,0,14,0.23146147,46228,10.700001,0.70000005,RtFmiDR71T,WEARABLE
1635116640000,1635116700000,UTC+0900,2021-10-25 08:04:00,2021-10-25 08:05:00.000,20,0,20,1.4167846,10876,15.410001,1.06,HmIJf28g/y,PHONE
1635116640000,1635116699999,UTC+0900,2021-10-25 08:04:00,2021-10-25 08:04:59.999,20,0,20,1.5970567,9649,15.410001,1.06,RtFmiDR71T,WEARABLE
1635116700000,1635116760000,UTC+0900,2021-10-25 08:05:00,2021-10-25 08:06:00.000,8,0,8,1.4166666,4475,6.34,0.43,HmIJf28g/y,PHONE
1635116940000,1635117000000,UTC+0900,2021-10-25 08:09:00,2021-10-25 08:10:00.000,24,0,24,1.1666666,15308,17.86,1.29,HmIJf28g/y,PHONE
1635117120000,1635117179999,UTC+0900,2021-10-25 08:12:00,2021-10-25 08:12:59.999,34,2,32,1.5829298,16514,26.142,2.08,RtFmiDR71T,WEARABLE
1635117180000,1635117239999,UTC+0900,2021-10-25 08:13:00,2021-10-25 08:13:59.999,16,0,16,1.5,8193,12.29,0.77,RtFmiDR71T,WEARABLE
1635117240000,1635117299999,UTC+0900,2021-10-25 08:14:00,2021-10-25 08:14:59.999,51,0,51,1.4247891,27056,38.55,2.46,RtFmiDR71T,WEARABLE
1635117240000,1635117300000,UTC+0900,2021-10-25 08:14:00,2021-10-25 08:15:00.000,42,0,42,1.4166666,22884,32.42,2.19,HmIJf28g/y,PHONE
1635117300000,1635117360000,UTC+0900,2021-10-25 08:15:00,2021-10-25 08:16:00.000,27,0,27,1.3615798,15746,21.440002,1.3899999,HmIJf28g/y,PHONE
1635117300000,1635117359999,UTC+0900,2021-10-25 08:15:00,2021-10-25 08:15:59.999,39,0,39,1.2715069,22380,28.457,2.09,RtFmiDR71T,WEARABLE
1635117900000,1635117959999,UTC+0900,2021-10-25 08:25:00,2021-10-25 08:25:59.999,12,0,12,1.4444444,6396,9.24,0.62,RtFmiDR71T,WEARABLE
1635117960000,1635118020000,UTC+0900,2021-10-25 08:26:00,2021-10-25 08:27:00.000,24,0,24,1.25,14520,18.15,1.28,HmIJf28g/y,PHONE
1635117960000,1635118019999,UTC+0900,2021-10-25 08:26:00,2021-10-25 08:26:59.999,23,0,23,1.4444444,11963,17.28,1.19,RtFmiDR71T,WEARABLE
1635118020000,1635118079999,UTC+0900,2021-10-25 08:27:00,2021-10-25 08:27:59.999,45,0,45,1.3055556,25468,33.25,2.33,RtFmiDR71T,WEARABLE
1635118020000,1635118080000,UTC+0900,2021-10-25 08:27:00,2021-10-25 08:28:00.000,46,0,46,1.4722222,26137,38.48,2.88,HmIJf28g/y,PHONE
1635118080000,1635118140000,UTC+0900,2021-10-25 08:28:00,2021-10-25 08:29:00.000,93,0,93,1.6666666,44796,74.66,4.72,HmIJf28g/y,PHONE
1635118080000,1635118139999,UTC+0900,2021-10-25 08:28:00,2021-10-25 08:28:59.999,63,0,63,2.0,19840,39.68,3.13,RtFmiDR71T,WEARABLE
1635118140000,1635118200000,UTC+0900,2021-10-25 08:29:00,2021-10-25 08:30:00.000,68,0,68,1.3611112,38593,52.53,3.44,HmIJf28g/y,PHONE
1635118200000,1635118260000,UTC+0900,2021-10-25 08:30:00,2021-10-25 08:31:00.000,127,0,127,1.7068335,60000,102.41,6.35,HmIJf28g/y,PHONE
1635118260000,1635118320000,UTC+0900,2021-10-25 08:31:00,2021-10-25 08:32:00.000,126,0,126,1.6888334,60000,101.33,6.3,HmIJf28g/y,PHONE
1635118320000,1635118380000,UTC+0900,2021-10-25 08:32:00,2021-10-25 08:33:00.000,96,0,96,1.7777778,44128,78.45,4.83,HmIJf28g/y,PHONE
1635118380000,1635118440000,UTC+0900,2021-10-25 08:33:00,2021-10-25 08:34:00.000,113,0,113,1.5833334,57151,90.49,5.68,HmIJf28g/y,PHONE
1635118440000,1635118500000,UTC+0900,2021-10-25 08:34:00,2021-10-25 08:35:00.000,132,0,132,1.7913334,60000,107.48,6.6,HmIJf28g/y,PHONE
1635118500000,1635118560000,UTC+0900,2021-10-25 08:35:00,2021-10-25 08:36:00.000,28,0,28,1.4185646,15508,22.0,1.4,HmIJf28g/y,PHONE
1635118560000,1635118620000,UTC+0900,2021-10-25 08:36:00,2021-10-25 08:37:00.000,95,0,95,1.5,49773,74.66,4.84,HmIJf28g/y,PHONE
1635118620000,1635118680000,UTC+0900,2021-10-25 08:37:00,2021-10-25 08:38:00.000,74,0,74,1.4060893,40914,57.53,3.8300002,HmIJf28g/y,PHONE
1635118620000,1635118679999,UTC+0900,2021-10-25 08:37:00,2021-10-25 08:37:59.999,45,0,45,1.5,23033,34.55,2.27,RtFmiDR71T,WEARABLE
1635118680000,1635118740000,UTC+0900,2021-10-25 08:38:00,2021-10-25 08:39:00.000,47,0,47,1.1708019,30192,35.35001,2.4399996,HmIJf28g/y,PHONE
1635118680000,1635118739999,UTC+0900,2021-10-25 08:38:00,2021-10-25 08:38:59.999,63,0,63,1.4555879,32715,47.62,3.25,RtFmiDR71T,WEARABLE
1635118740000,1635118799999,UTC+0900,2021-10-25 08:39:00,2021-10-25 08:39:59.999,2,0,2,1.4166666,1072,1.52,0.1,RtFmiDR71T,WEARABLE
1635118740000,1635118800000,UTC+0900,2021-10-25 08:39:00,2021-10-25 08:40:00.000,3,0,3,1.2222222,1857,2.27,0.15,HmIJf28g/y,PHONE
1635118980000,1635119040000,UTC+0900,2021-10-25 08:43:00,2021-10-25 08:44:00.000,24,0,24,1.3888888,13471,18.71,1.26,HmIJf28g/y,PHONE
1635118980000,1635119039999,UTC+0900,2021-10-25 08:43:00,2021-10-25 08:43:59.999,38,0,38,1.4188086,20380,28.916,1.91,RtFmiDR71T,WEARABLE
1635119460000,1635119520000,UTC+0900,2021-10-25 08:51:00,2021-10-25 08:52:00.000,10,0,10,1.6944444,4821,8.17,0.52,HmIJf28g/y,PHONE
1635122100000,1635122160000,UTC+0900,2021-10-25 09:35:00,2021-10-25 09:36:00.000,63,0,63,1.3333334,36952,49.27,3.32,HmIJf28g/y,PHONE
1635122100000,1635122159999,UTC+0900,2021-10-25 09:35:00,2021-10-25 09:35:59.999,65,0,65,1.3799202,35690,49.25,3.25,RtFmiDR71T,WEARABLE
1635122160000,1635122219999,UTC+0900,2021-10-25 09:36:00,2021-10-25 09:36:59.999,7,0,7,1.551573,3497,5.426,0.35,RtFmiDR71T,WEARABLE
1635122160000,1635122220000,UTC+0900,2021-10-25 09:36:00,2021-10-25 09:37:00.000,9,0,9,1.7636962,4173,7.3599997,0.45000005,HmIJf28g/y,PHONE
1635122220000,1635122279999,UTC+0900,2021-10-25 09:37:00,2021-10-25 09:37:59.999,47,0,47,0.9722222,33377,32.45,2.53,RtFmiDR71T,WEARABLE
1635122340000,1635122400000,UTC+0900,2021-10-25 09:39:00,2021-10-25 09:40:00.000,64,0,64,1.2777778,38003,48.56,3.4,HmIJf28g/y,PHONE
1635122340000,1635122399999,UTC+0900,2021-10-25 09:39:00,2021-10-25 09:39:59.999,63,0,63,1.3333334,34912,46.55,3.33,RtFmiDR71T,WEARABLE
1635122400000,1635122460000,UTC+0900,2021-10-25 09:40:00,2021-10-25 09:41:00.000,4,0,4,1.1388888,2634,3.0,0.2,HmIJf28g/y,PHONE
1635123720000,1635123779999,UTC+0900,2021-10-25 10:02:00,2021-10-25 10:02:59.999,15,0,15,1.2222222,9049,11.06,0.79,RtFmiDR71T,WEARABLE
1635123780000,1635123839999,UTC+0900,2021-10-25 10:03:00,2021-10-25 10:03:59.999,1,0,1,1.3333334,562,0.75,0.05,RtFmiDR71T,WEARABLE
1635124440000,1635124499999,UTC+0900,2021-10-25 10:14:00,2021-10-25 10:14:59.999,20,0,20,1.6666666,9420,15.7,0.93,RtFmiDR71T,WEARABLE
1635124440000,1635124500000,UTC+0900,2021-10-25 10:14:00,2021-10-25 10:15:00.000,15,0,15,1.2259618,9151,11.220001,0.75000006,HmIJf28g/y,PHONE
1635124500000,1635124560000,UTC+0900,2021-10-25 10:15:00,2021-10-25 10:16:00.000,54,0,54,1.3510376,31050,41.950005,2.7599995,HmIJf28g/y,PHONE
1635124500000,1635124559999,UTC+0900,2021-10-25 10:15:00,2021-10-25 10:15:59.999,53,13,40,1.8148656,28942,52.526,4.16,RtFmiDR71T,WEARABLE
1635124560000,1635124619999,UTC+0900,2021-10-25 10:16:00,2021-10-25 10:16:59.999,105,0,105,1.3055556,59491,77.67,5.28,RtFmiDR71T,WEARABLE
1635124560000,1635124620000,UTC+0900,2021-10-25 10:16:00,2021-10-25 10:17:00.000,104,0,104,1.3306665,60000,79.84,5.2599998,HmIJf28g/y,PHONE
1635124620000,1635124680000,UTC+0900,2021-10-25 10:17:00,2021-10-25 10:18:00.000,87,0,87,1.0561666,60000,63.37,5.19,HmIJf28g/y,PHONE
1635124620000,1635124679999,UTC+0900,2021-10-25 10:17:00,2021-10-25 10:17:59.999,100,0,100,1.25,58424,73.03,5.19,RtFmiDR71T,WEARABLE
1635124680000,1635124740000,UTC+0900,2021-10-25 10:18:00,2021-10-25 10:19:00.000,96,0,96,1.2023333,60000,72.14,4.97,HmIJf28g/y,PHONE
