START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1636469940000,1636470000000,UTC+0900,2021-11-09 23:59:00,2021-11-10 00:00:00,15,0,15,1.3333334,7822,10.43,0.42,cqHI7kzoYB,WEARABLE
1636470000000,1636470060000,UTC+0900,2021-11-10 00:00:00,2021-11-10 00:01:00,23,0,23,1.2777778,12435,15.89,0.62,cqHI7kzoYB,WEARABLE
1636470120000,1636470180000,UTC+0900,2021-11-10 00:02:00,2021-11-10 00:03:00,10,0,10,1.4166666,5004,7.09,0.27,cqHI7kzoYB,WEARABLE
1636473360000,1636473420000,UTC+0900,2021-11-10 00:56:00,2021-11-10 00:57:00,15,0,15,1.3333334,7950,10.6,0.38,cqHI7kzoYB,WEARABLE
1636473480000,1636473540000,UTC+0900,2021-11-10 00:58:00,2021-11-10 00:59:00,11,0,11,1.8333334,4467,8.19,0.29,cqHI7kzoYB,WEARABLE
1636473540000,1636473600000,UTC+0900,2021-11-10 00:59:00,2021-11-10 01:00:00,23,0,23,1.8888887,9068,17.13,0.66,cqHI7kzoYB,WEARABLE
1636473660000,1636473720000,UTC+0900,2021-11-10 01:01:00,2021-11-10 01:02:00,12,0,12,0.8611111,8744,7.53,0.35,cqHI7kzoYB,WEARABLE
1636473720000,1636473780000,UTC+0900,2021-11-10 01:02:00,2021-11-10 01:03:00,11,0,11,1.1944444,6337,7.57,0.29,cqHI7kzoYB,WEARABLE
1636473960000,1636474020000,UTC+0900,2021-11-10 01:06:00,2021-11-10 01:07:00,11,0,11,1.25,6024,7.53,0.28,cqHI7kzoYB,WEARABLE
1636474020000,1636474080000,UTC+0900,2021-11-10 01:07:00,2021-11-10 01:08:00,11,0,11,0.9444444,7485,7.07,0.31,cqHI7kzoYB,WEARABLE
1636491720000,1636491780000,UTC+0900,2021-11-10 06:02:00,2021-11-10 06:03:00,11,0,11,0.7777778,8704,6.77,0.38,cqHI7kzoYB,WEARABLE
1636497240000,1636497300000,UTC+0900,2021-11-10 07:34:00,2021-11-10 07:35:00,24,0,24,1.1234075,14429,16.210001,0.6599999,h97cj5cRDf,PHONE
1636498860000,1636498920000,UTC+0900,2021-11-10 08:01:00,2021-11-10 08:02:00,6,0,6,0.9722222,4093,3.98,0.17,h97cj5cRDf,PHONE
1636502700000,1636502760000,UTC+0900,2021-11-10 09:05:00,2021-11-10 09:06:00,27,0,27,1.3611112,14017,19.08,0.76,cqHI7kzoYB,WEARABLE
1636502820000,1636502880000,UTC+0900,2021-11-10 09:07:00,2021-11-10 09:08:00,18,0,18,1.5555556,8402,13.07,0.49,cqHI7kzoYB,WEARABLE
1636502880000,1636502940000,UTC+0900,2021-11-10 09:08:00,2021-11-10 09:09:00,68,0,68,1.6388888,29788,48.82,1.91,cqHI7kzoYB,WEARABLE
1636502940000,1636503000000,UTC+0900,2021-11-10 09:09:00,2021-11-10 09:10:00,47,0,47,1.2777778,25231,32.24,1.32,cqHI7kzoYB,WEARABLE
1636503000000,1636503060000,UTC+0900,2021-11-10 09:10:00,2021-11-10 09:11:00,52,0,52,1.468226,25398,37.29,1.45,cqHI7kzoYB,WEARABLE
1636503060000,1636503120000,UTC+0900,2021-11-10 09:11:00,2021-11-10 09:12:00,43,0,43,1.3611112,21974,29.91,1.25,cqHI7kzoYB,WEARABLE
1636503180000,1636503240000,UTC+0900,2021-11-10 09:13:00,2021-11-10 09:14:00,65,0,65,0.8611111,47926,41.27,2.0,cqHI7kzoYB,WEARABLE
1636503240000,1636503300000,UTC+0900,2021-11-10 09:14:00,2021-11-10 09:15:00,11,0,11,1.0555556,6783,7.16,0.34,cqHI7kzoYB,WEARABLE
1636503360000,1636503420000,UTC+0900,2021-11-10 09:16:00,2021-11-10 09:17:00,18,0,18,1.1111112,10773,11.97,0.51,cqHI7kzoYB,WEARABLE
1636503480000,1636503540000,UTC+0900,2021-11-10 09:18:00,2021-11-10 09:19:00,61,0,61,1.0833334,37513,40.64,1.74,cqHI7kzoYB,WEARABLE
1636503540000,1636503600000,UTC+0900,2021-11-10 09:19:00,2021-11-10 09:20:00,11,0,11,1.4444444,5552,8.02,0.25,cqHI7kzoYB,WEARABLE
1636503540000,1636503600000,UTC+0900,2021-11-10 09:19:00,2021-11-10 09:20:00,13,0,13,1.2777778,7137,9.12,0.33,h97cj5cRDf,PHONE
1636503600000,1636503660000,UTC+0900,2021-11-10 09:20:00,2021-11-10 09:21:00,23,0,23,1.3055556,12354,16.13,0.66,cqHI7kzoYB,WEARABLE
1636503600000,1636503660000,UTC+0900,2021-11-10 09:20:00,2021-11-10 09:21:00,47,0,47,1.1526678,27952,32.22,1.3100001,h97cj5cRDf,PHONE
1636503660000,1636503720000,UTC+0900,2021-11-10 09:21:00,2021-11-10 09:22:00,11,0,11,0.7777778,8704,6.77,0.37,cqHI7kzoYB,WEARABLE
1636503660000,1636503720000,UTC+0900,2021-11-10 09:21:00,2021-11-10 09:22:00,3,0,3,0.80555546,2383,1.92,0.09,h97cj5cRDf,PHONE
