START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1626303720000,1626303779999,UTC+0900,2021-07-15 08:02:00,2021-07-15 08:02:59.999,88,0,80,1.5,43406,65.11,3.42,rvEdt6YFDd,WEARABLE
1626303720000,1626303780000,UTC+0900,2021-07-15 08:02:00,2021-07-15 08:03:00.000,92,0,74,1.5,46826,70.24,3.76,HROkbW/l0l,PHONE
1626303780000,1626303840000,UTC+0900,2021-07-15 08:03:00,2021-07-15 08:04:00.000,80,0,66,1.5277778,39416,60.22,3.25,HROkbW/l0l,PHONE
1626303780000,1626303839999,UTC+0900,2021-07-15 08:03:00,2021-07-15 08:03:59.999,68,0,76,1.635109,30438,49.77,2.689,rvEdt6YFDd,WEARABLE
1626303840000,1626303900000,UTC+0900,2021-07-15 08:04:00,2021-07-15 08:05:00.000,13,0,13,1.2777778,7818,9.99,0.54,HROkbW/l0l,PHONE
1626303840000,1626303899999,UTC+0900,2021-07-15 08:04:00,2021-07-15 08:04:59.999,19,0,19,1.5277778,9844,15.04,0.77,rvEdt6YFDd,WEARABLE
1626304380000,1626304440000,UTC+0900,2021-07-15 08:13:00,2021-07-15 08:14:00.000,35,0,35,1.4444444,18692,27.0,1.48,HROkbW/l0l,PHONE
1626304380000,1626304439999,UTC+0900,2021-07-15 08:13:00,2021-07-15 08:13:59.999,16,0,16,1.3888888,8812,12.24,0.65,rvEdt6YFDd,WEARABLE
1626304440000,1626304500000,UTC+0900,2021-07-15 08:14:00,2021-07-15 08:15:00.000,35,0,35,1.5833333,17671,27.98,1.42,HROkbW/l0l,PHONE
1626304440000,1626304499999,UTC+0900,2021-07-15 08:14:00,2021-07-15 08:14:59.999,29,0,29,1.5555556,14850,23.1,1.17,rvEdt6YFDd,WEARABLE
1626304500000,1626304559999,UTC+0900,2021-07-15 08:15:00,2021-07-15 08:15:59.999,63,0,63,1.6111112,31500,50.75,2.52,rvEdt6YFDd,WEARABLE
1626304500000,1626304560000,UTC+0900,2021-07-15 08:15:00,2021-07-15 08:16:00.000,64,0,64,1.5833334,32191,50.97,2.6,HROkbW/l0l,PHONE
1626306780000,1626306839999,UTC+0900,2021-07-15 08:53:00,2021-07-15 08:53:59.999,71,0,71,1.1666666,44100,51.45,3.11,rvEdt6YFDd,WEARABLE
1626306780000,1626306840000,UTC+0900,2021-07-15 08:53:00,2021-07-15 08:54:00.000,73,0,66,1.1466177,47347,54.290024,3.1899989,HROkbW/l0l,PHONE
1626306840000,1626306900000,UTC+0900,2021-07-15 08:54:00,2021-07-15 08:55:00.000,36,0,36,1.2471521,22002,27.440004,1.44,HROkbW/l0l,PHONE
1626306840000,1626306899999,UTC+0900,2021-07-15 08:54:00,2021-07-15 08:54:59.999,36,0,36,1.2559525,21819,27.404,1.44,rvEdt6YFDd,WEARABLE
1626307380000,1626307439999,UTC+0900,2021-07-15 09:03:00,2021-07-15 09:03:59.999,17,0,17,1.6666666,8232,13.72,0.68,rvEdt6YFDd,WEARABLE
1626307440000,1626307499999,UTC+0900,2021-07-15 09:04:00,2021-07-15 09:04:59.999,10,0,10,1.9444444,4299,8.36,0.41,rvEdt6YFDd,WEARABLE
1626307860000,1626307920000,UTC+0900,2021-07-15 09:11:00,2021-07-15 09:12:00.000,52,0,52,1.5,27593,41.39,2.27,HROkbW/l0l,PHONE
1626307860000,1626307919999,UTC+0900,2021-07-15 09:11:00,2021-07-15 09:11:59.999,46,0,42,1.5277778,24008,36.68,1.88,rvEdt6YFDd,WEARABLE
1626307920000,1626307979999,UTC+0900,2021-07-15 09:12:00,2021-07-15 09:12:59.999,65,0,69,1.4444444,30897,44.63,2.97,rvEdt6YFDd,WEARABLE
1626307920000,1626307980000,UTC+0900,2021-07-15 09:12:00,2021-07-15 09:13:00.000,78,0,51,1.5,35720,53.58,4.59,HROkbW/l0l,PHONE
