START,END,UTC,READABLE_START,READABLE_END,STEP,RUN,WALK,SPEED,DUT,DIST,CAL,DEVICE_UUID,DEVICE_TYPE
1626277740000,1626277800000,UTC+0900,2021-07-15 00:49:00,2021-07-15 00:50:00.000,12,0,12,1.1388888,7524,8.57,0.3,cD3rdwdaHh,PHONE
1626277800000,1626277860000,UTC+0900,2021-07-15 00:50:00,2021-07-15 00:51:00.000,10,0,9,1.0833334,6424,6.96,0.31,cD3rdwdaHh,PHONE
1626278520000,1626278580000,UTC+0900,2021-07-15 01:02:00,2021-07-15 01:03:00.000,0,0,1,0.0,0,0.0,0.0,cD3rdwdaHh,PHONE
1626283380000,1626283440000,UTC+0900,2021-07-15 02:23:00,2021-07-15 02:24:00.000,6,0,6,1.8333334,2449,4.49,0.18,cD3rdwdaHh,PHONE
1626318060000,1626318120000,UTC+0900,2021-07-15 12:01:00,2021-07-15 12:02:00.000,23,0,23,1.0831217,14984,16.23,0.6999999,cD3rdwdaHh,PHONE
1626318120000,1626318180000,UTC+0900,2021-07-15 12:02:00,2021-07-15 12:03:00.000,6,0,6,1.0555556,3978,4.2,0.19,cD3rdwdaHh,PHONE
1626319380000,1626319440000,UTC+0900,2021-07-15 12:23:00,2021-07-15 12:24:00.000,6,0,6,1.0000001,4150,4.15,0.19,cD3rdwdaHh,PHONE
1626319440000,1626319500000,UTC+0900,2021-07-15 12:24:00,2021-07-15 12:25:00.000,1,0,1,0.9722222,709,0.69,0.03,cD3rdwdaHh,PHONE
1626321240000,1626321300000,UTC+0900,2021-07-15 12:54:00,2021-07-15 12:55:00.000,18,0,18,1.013608,12450,12.62,0.54999995,cD3rdwdaHh,PHONE
1626321300000,1626321360000,UTC+0900,2021-07-15 12:55:00,2021-07-15 12:56:00.000,10,0,10,1.1845666,6078,7.2000003,0.29999998,cD3rdwdaHh,PHONE
1626321540000,1626321600000,UTC+0900,2021-07-15 12:59:00,2021-07-15 13:00:00.000,19,0,19,1.1603307,11565,13.420001,0.51,cD3rdwdaHh,PHONE
1626321660000,1626321720000,UTC+0900,2021-07-15 13:01:00,2021-07-15 13:02:00.000,37,0,37,1.3159492,20745,27.3,1.0600001,cD3rdwdaHh,PHONE
1626321720000,1626321780000,UTC+0900,2021-07-15 13:02:00,2021-07-15 13:03:00.000,17,0,17,1.3055556,9781,12.77,0.51,cD3rdwdaHh,PHONE
1626321840000,1626321900000,UTC+0900,2021-07-15 13:04:00,2021-07-15 13:05:00.000,33,0,33,1.3318809,18177,24.21,0.9999996,cD3rdwdaHh,PHONE
1626321900000,1626321960000,UTC+0900,2021-07-15 13:05:00,2021-07-15 13:06:00.000,12,0,12,1.4166666,6409,9.08,0.36,cD3rdwdaHh,PHONE
1626322140000,1626322200000,UTC+0900,2021-07-15 13:09:00,2021-07-15 13:10:00.000,9,0,9,1.1724311,5578,6.54,0.27,cD3rdwdaHh,PHONE
1626323640000,1626323700000,UTC+0900,2021-07-15 13:34:00,2021-07-15 13:35:00.000,7,0,7,1.0594759,4643,4.92,0.22,cD3rdwdaHh,PHONE
1626324660000,1626324720000,UTC+0900,2021-07-15 13:51:00,2021-07-15 13:52:00.000,23,0,23,0.9166667,17203,15.77,0.71,cD3rdwdaHh,PHONE
1626326100000,1626326160000,UTC+0900,2021-07-15 14:15:00,2021-07-15 14:16:00.000,27,0,27,1.0640352,17753,18.890003,0.8299998,cD3rdwdaHh,PHONE
1626334020000,1626334080000,UTC+0900,2021-07-15 16:27:00,2021-07-15 16:28:00.000,37,0,37,1.2222222,21722,26.55,1.15,cD3rdwdaHh,PHONE
1626337440000,1626337500000,UTC+0900,2021-07-15 17:24:00,2021-07-15 17:25:00.000,21,0,21,1.1832883,12651,14.970001,0.56999993,cD3rdwdaHh,PHONE
1626337500000,1626337560000,UTC+0900,2021-07-15 17:25:00,2021-07-15 17:26:00.000,4,0,4,1.2841817,2281,2.93,0.12,cD3rdwdaHh,PHONE
1626341580000,1626341640000,UTC+0900,2021-07-15 18:33:00,2021-07-15 18:34:00.000,29,0,29,1.3333334,16080,21.44,0.88,cD3rdwdaHh,PHONE
1626342480000,1626342540000,UTC+0900,2021-07-15 18:48:00,2021-07-15 18:49:00.000,17,0,17,1.1666666,10431,12.17,0.53,cD3rdwdaHh,PHONE
1626399840000,1626399900000,UTC+0900,2021-07-16 10:44:00,2021-07-16 10:45:00.000,21,0,21,0.8991098,16004,14.389999,0.56999993,cD3rdwdaHh,PHONE
1626399960000,1626400020000,UTC+0900,2021-07-16 10:46:00,2021-07-16 10:47:00.000,11,0,11,0.9508361,7992,7.6000004,0.35,cD3rdwdaHh,PHONE
1626400320000,1626400380000,UTC+0900,2021-07-16 10:52:00,2021-07-16 10:53:00.000,20,0,20,1.2762107,11346,14.48,0.60999995,cD3rdwdaHh,PHONE
1626400500000,1626400560000,UTC+0900,2021-07-16 10:55:00,2021-07-16 10:56:00.000,19,0,19,1.1345005,11881,13.4800005,0.5799999,cD3rdwdaHh,PHONE
1626400560000,1626400620000,UTC+0900,2021-07-16 10:56:00,2021-07-16 10:57:00.000,17,0,17,1.1385263,10618,12.09,0.52,cD3rdwdaHh,PHONE
1626400620000,1626400680000,UTC+0900,2021-07-16 10:57:00,2021-07-16 10:58:00.000,4,0,4,1.2912087,2261,2.92,0.12,cD3rdwdaHh,PHONE
1626400740000,1626400800000,UTC+0900,2021-07-16 10:59:00,2021-07-16 11:00:00.000,27,0,27,1.5,13493,20.24,0.81,cD3rdwdaHh,PHONE
1626401700000,1626401760000,UTC+0900,2021-07-16 11:15:00,2021-07-16 11:16:00.000,11,0,11,1.2777778,6307,8.06,0.33,cD3rdwdaHh,PHONE
1626401820000,1626401880000,UTC+0900,2021-07-16 11:17:00,2021-07-16 11:18:00.000,24,0,24,1.3333334,13117,17.49,0.73,cD3rdwdaHh,PHONE
1626401880000,1626401940000,UTC+0900,2021-07-16 11:18:00,2021-07-16 11:19:00.000,13,0,13,1.4444444,6763,9.77,0.39,cD3rdwdaHh,PHONE
1626402060000,1626402120000,UTC+0900,2021-07-16 11:21:00,2021-07-16 11:22:00.000,10,0,10,1.4444444,5213,7.53,0.3,cD3rdwdaHh,PHONE
1626402120000,1626402180000,UTC+0900,2021-07-16 11:22:00,2021-07-16 11:23:00.000,19,0,19,1.4152831,9934,14.059999,0.5799999,cD3rdwdaHh,PHONE
1626402180000,1626402240000,UTC+0900,2021-07-16 11:23:00,2021-07-16 11:24:00.000,19,0,19,1.0277778,13008,13.37,0.59,cD3rdwdaHh,PHONE
1626402240000,1626402300000,UTC+0900,2021-07-16 11:24:00,2021-07-16 11:25:00.000,26,0,26,1.4187825,13737,19.49,0.77999985,cD3rdwdaHh,PHONE
1626402300000,1626402360000,UTC+0900,2021-07-16 11:25:00,2021-07-16 11:26:00.000,12,0,12,1.291242,6799,8.78,0.35999998,cD3rdwdaHh,PHONE
1626404040000,1626404100000,UTC+0900,2021-07-16 11:54:00,2021-07-16 11:55:00.000,19,0,19,1.3212953,10451,13.8099985,0.51,cD3rdwdaHh,PHONE
1626404520000,1626404580000,UTC+0900,2021-07-16 12:02:00,2021-07-16 12:03:00.000,8,0,8,0.9921235,5553,5.51,0.25,cD3rdwdaHh,PHONE
1626405120000,1626405180000,UTC+0900,2021-07-16 12:12:00,2021-07-16 12:13:00.000,37,0,37,1.1372023,23232,26.419992,1.1399996,cD3rdwdaHh,PHONE
1626405180000,1626405240000,UTC+0900,2021-07-16 12:13:00,2021-07-16 12:14:00.000,59,0,59,1.2284368,34849,42.80999,1.7199993,cD3rdwdaHh,PHONE
1626405240000,1626405300000,UTC+0900,2021-07-16 12:14:00,2021-07-16 12:15:00.000,19,0,19,1.291708,10760,13.900001,0.56999993,cD3rdwdaHh,PHONE
1626405600000,1626405660000,UTC+0900,2021-07-16 12:20:00,2021-07-16 12:21:00.000,13,0,13,1.25,7616,9.52,0.4,cD3rdwdaHh,PHONE
1626406980000,1626407040000,UTC+0900,2021-07-16 12:43:00,2021-07-16 12:44:00.000,25,0,25,1.343599,13724,18.439999,0.77,cD3rdwdaHh,PHONE
1626409500000,1626409560000,UTC+0900,2021-07-16 13:25:00,2021-07-16 13:26:00.000,18,0,18,0.8611111,14225,12.25,0.56,cD3rdwdaHh,PHONE
1626409560000,1626409620000,UTC+0900,2021-07-16 13:26:00,2021-07-16 13:27:00.000,44,0,44,1.2322787,25822,31.82,1.3399999,cD3rdwdaHh,PHONE
1626409620000,1626409680000,UTC+0900,2021-07-16 13:27:00,2021-07-16 13:28:00.000,35,0,35,1.1339107,22056,25.009998,1.0699998,cD3rdwdaHh,PHONE
1626409680000,1626409740000,UTC+0900,2021-07-16 13:28:00,2021-07-16 13:29:00.000,1,0,1,1.1388888,623,0.71,0.03,cD3rdwdaHh,PHONE
1626410340000,1626410400000,UTC+0900,2021-07-16 13:39:00,2021-07-16 13:40:00.000,13,0,13,1.1666666,7851,9.16,0.4,cD3rdwdaHh,PHONE
1626410400000,1626410460000,UTC+0900,2021-07-16 13:40:00,2021-07-16 13:41:00.000,47,0,47,1.2589533,27157,34.19,1.4199998,cD3rdwdaHh,PHONE
1626411180000,1626411240000,UTC+0900,2021-07-16 13:53:00,2021-07-16 13:54:00.000,28,0,28,1.322452,15554,20.57,0.8399998,cD3rdwdaHh,PHONE
1626420900000,1626420959999,UTC+0900,2021-07-16 16:35:00,2021-07-16 16:35:59.999,35,0,35,1.2234452,20474,25.05,1.09,7Jos2QNbqd,WEARABLE
1626420960000,1626421019999,UTC+0900,2021-07-16 16:36:00,2021-07-16 16:36:59.999,6,0,6,1.4444444,3066,4.43,0.19,7Jos2QNbqd,WEARABLE
1626421320000,1626421379999,UTC+0900,2021-07-16 16:42:00,2021-07-16 16:42:59.999,11,0,11,1.4722222,5617,8.27,0.33,7Jos2QNbqd,WEARABLE
1626421800000,1626421859999,UTC+0900,2021-07-16 16:50:00,2021-07-16 16:50:59.999,28,0,28,1.3024485,15562,20.27,0.95,7Jos2QNbqd,WEARABLE
1626421860000,1626421919999,UTC+0900,2021-07-16 16:51:00,2021-07-16 16:51:59.999,20,0,20,1.3637841,10771,14.69,0.62,7Jos2QNbqd,WEARABLE
1626421920000,1626421979999,UTC+0900,2021-07-16 16:52:00,2021-07-16 16:52:59.999,22,0,22,1.605889,10525,16.902,0.66,7Jos2QNbqd,WEARABLE
1626421980000,1626422039999,UTC+0900,2021-07-16 16:53:00,2021-07-16 16:53:59.999,12,0,12,1.2222222,6987,8.54,0.38,7Jos2QNbqd,WEARABLE
1626421980000,1626422040000,UTC+0900,2021-07-16 16:53:00,2021-07-16 16:54:00.000,35,0,35,1.1936252,20927,24.98,1.0699999,cD3rdwdaHh,PHONE
1626422040000,1626422099999,UTC+0900,2021-07-16 16:54:00,2021-07-16 16:54:59.999,10,0,10,0.8888889,7368,6.55,0.35,7Jos2QNbqd,WEARABLE
1626422160000,1626422220000,UTC+0900,2021-07-16 16:56:00,2021-07-16 16:57:00.000,35,0,35,1.3055556,19777,25.82,1.07,cD3rdwdaHh,PHONE
1626422160000,1626422219999,UTC+0900,2021-07-16 16:56:00,2021-07-16 16:56:59.999,49,0,49,1.5277778,23976,36.63,1.48,7Jos2QNbqd,WEARABLE
1626422220000,1626422279999,UTC+0900,2021-07-16 16:57:00,2021-07-16 16:57:59.999,21,0,21,1.4166666,10468,14.83,0.69,7Jos2QNbqd,WEARABLE
1626422220000,1626422280000,UTC+0900,2021-07-16 16:57:00,2021-07-16 16:58:00.000,14,0,14,1.2222222,8247,10.08,0.43,cD3rdwdaHh,PHONE
1626422280000,1626422339999,UTC+0900,2021-07-16 16:58:00,2021-07-16 16:58:59.999,32,0,32,1.3055556,18735,24.46,1.05,7Jos2QNbqd,WEARABLE
1626422340000,1626422400000,UTC+0900,2021-07-16 16:59:00,2021-07-16 17:00:00.000,19,0,19,1.3669077,10212,13.959998,0.51,cD3rdwdaHh,PHONE
1626422340000,1626422399999,UTC+0900,2021-07-16 16:59:00,2021-07-16 16:59:59.999,15,0,15,1.5833334,7256,11.49,0.44,7Jos2QNbqd,WEARABLE
1626422400000,1626422459999,UTC+0900,2021-07-16 17:00:00,2021-07-16 17:00:59.999,82,0,82,1.5277778,40660,62.12,2.46,7Jos2QNbqd,WEARABLE
1626422400000,1626422460000,UTC+0900,2021-07-16 17:00:00,2021-07-16 17:01:00.000,81,0,81,1.5090872,40236,60.72,2.44,cD3rdwdaHh,PHONE
1626422460000,1626422519999,UTC+0900,2021-07-16 17:01:00,2021-07-16 17:01:59.999,125,0,125,1.5598333,60000,93.59,3.75,7Jos2QNbqd,WEARABLE
1626422460000,1626422520000,UTC+0900,2021-07-16 17:01:00,2021-07-16 17:02:00.000,119,0,105,1.4755467,58764,86.70999,3.4799988,cD3rdwdaHh,PHONE
1626422520000,1626422579999,UTC+0900,2021-07-16 17:02:00,2021-07-16 17:02:59.999,112,0,104,1.5,56400,84.6,3.36,7Jos2QNbqd,WEARABLE
1626422520000,1626422580000,UTC+0900,2021-07-16 17:02:00,2021-07-16 17:03:00.000,111,0,107,1.4554274,57289,83.38001,3.3299994,cD3rdwdaHh,PHONE
1626422580000,1626422639999,UTC+0900,2021-07-16 17:03:00,2021-07-16 17:03:59.999,30,0,38,1.25,10512,13.14,2.27,7Jos2QNbqd,WEARABLE
1626422580000,1626422640000,UTC+0900,2021-07-16 17:03:00,2021-07-16 17:04:00.000,27,0,12,1.0469829,13734,14.379999,1.73,cD3rdwdaHh,PHONE
1626422640000,1626422699999,UTC+0900,2021-07-16 17:04:00,2021-07-16 17:04:59.999,25,0,25,1.1388888,15523,17.68,0.79,7Jos2QNbqd,WEARABLE
1626422640000,1626422700000,UTC+0900,2021-07-16 17:04:00,2021-07-16 17:05:00.000,16,0,16,1.1666666,9848,11.49,0.5,cD3rdwdaHh,PHONE
1626422700000,1626422759999,UTC+0900,2021-07-16 17:05:00,2021-07-16 17:05:59.999,30,0,30,1.1944444,17748,21.2,0.93,7Jos2QNbqd,WEARABLE
1626422760000,1626422819999,UTC+0900,2021-07-16 17:06:00,2021-07-16 17:06:59.999,13,0,13,1.0,8900,8.9,0.41,7Jos2QNbqd,WEARABLE
1626422820000,1626422879999,UTC+0900,2021-07-16 17:07:00,2021-07-16 17:07:59.999,62,0,62,1.3055556,29167,38.08,2.86,7Jos2QNbqd,WEARABLE
1626422820000,1626422880000,UTC+0900,2021-07-16 17:07:00,2021-07-16 17:08:00.000,62,0,35,1.1666666,31937,37.26,3.11,cD3rdwdaHh,PHONE
1626422880000,1626422940000,UTC+0900,2021-07-16 17:08:00,2021-07-16 17:09:00.000,28,0,28,1.2222222,16568,20.25,0.85,cD3rdwdaHh,PHONE
1626422880000,1626422939999,UTC+0900,2021-07-16 17:08:00,2021-07-16 17:08:59.999,29,0,29,1.0833334,18415,19.95,0.95,7Jos2QNbqd,WEARABLE
